"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1989","Same",NA,"1172",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1990","Same",NA,"1007",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1991","Same",NA,"519",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1992","Same",NA,"545",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1993","Same",NA,"1279",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1994","Same",NA,"1405",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1995","Same",NA,"388",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1996","Same",NA,"944",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1997","Same",NA,"640",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1998","Same",NA,"455",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","1999","Same",NA,"1241",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2000","Same",NA,"221",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2001","Same",NA,"3282",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2002","Same",NA,"9640",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2003","Same",NA,"4929",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2004","Same",NA,"8737",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2005","Same",NA,"2985",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2006","Same",NA,"391",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2007","Same",NA,"284",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2008","Same",NA,"1730",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2009","Same",NA,"1307","268","0.798",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2010","Same",NA,"1250","167","0.867",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2011","Same",NA,"1074","73","0.932",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2012","Same",NA,"197","36","0.813",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2013","Same",NA,"396","70","0.822",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2014","Same",NA,"673","168","0.753",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2015","Same",NA,"968","222","0.774",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2016","Same",NA,"364","77","0.788",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2017","Same",NA,"161","74","0.538",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2018","Same",NA,"61","34","0.421",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2019","Same",NA,"148","39","0.743",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2020","Same",NA,"203","86","0.578",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2021","Same",NA,"336","103","0.702",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2022","Same",NA,"265","118","0.561",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall","233","Elochoman/Skamokawa Fall (Tule) Chinook","2023","Same",NA,"488","224","0.548",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1946","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","3",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1951","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","4",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1958","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","66",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1960","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","29",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1963","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","871",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1964","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1135",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1966","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","309",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1968","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","358",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1969","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","305",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1970","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","619",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1971","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1008",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1972","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1833",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1973","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","820",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1974","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1044",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1975","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2012",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1976","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","3188",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1977","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2435",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1978","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2516",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1979","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1023",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1980","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","167",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1981","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","273",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1982","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","358",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1983","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2386",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1984","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","961",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1985","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2333",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1986","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","750",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1987","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","2492",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1988","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","137",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1989","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1918",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1990","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","222",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1991","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","203",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1992","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","46",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1993","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","125",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1994","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","39",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1995","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","24",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1996","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","307",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1997","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","6",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1998","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","852",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","1999","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","176",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2000","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","401",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2001","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","714",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2002","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","281",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2003","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","319",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2004","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","626",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2005","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","103",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2006","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","319",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2007","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","88",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2008","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","183","63","0.655",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2009","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","524","190","0.634",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2010","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","160","62","0.611",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2011","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","398","69","0.827",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2012","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","165","24","0.852",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2013","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","1686","176","0.895",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2014","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","637","153","0.759",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2015","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","618","136","0.777",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2016","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","289","87","0.697",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall","234","Grays/Chinook Fall (Tule) Chinook","2017","Portion","Estimates are for Grays River only and do not include Chinook River.  Majority of population occurs in the Grays River. Access to Chinook River is blocked by tide gates and production is thought to be minimal.","532","232","0.558",NA,NA,NA
